,player_age,passing,bravery,anticipation,teamwork,stamina,technique,concentration,work-rate,composure,player_name,player_nm
0,1.0964715597335324,2.92940652221217,1.2224440910437209,2.6710493709007084,1.900948358317589,1.4180403658958496,2.7132526738190763,2.804226833782816,1.2375264200520413,3.360795302084148,Virgil van Dijk,Virgil van Dijk
1,-0.2429289913858884,1.7142885023796788,2.691189852207107,3.332499588690407,1.900948358317589,3.231347049682193,1.1362342585731726,2.19825565933849,2.388622005834476,2.220084314934037,Rúben Dias,Ruben Dias
2,-0.6893958417590287,-0.1083885273690581,2.691189852207107,2.6710493709007084,1.3561302078007562,2.022475927157964,0.6105614534912045,3.4101980082271424,2.388622005834476,2.220084314934037,Ronald Araujo,Ronald Araujo
3,0.426771284173822,2.92940652221217,2.201607931819312,2.6710493709007084,1.900948358317589,2.022475927157964,2.7132526738190763,2.804226833782816,2.388622005834476,3.931150795659204,John Stones,John Stones
4,-0.4661624165724585,1.7142885023796788,1.7120260114315162,2.6710493709007084,0.8113120572839236,2.022475927157964,0.6105614534912045,0.9863133104498384,1.8130742129432584,1.0793733277839257,Éder Militão,Eder Militao
5,0.6500047093603921,0.4991704825471875,2.691189852207107,2.0095991531110102,0.2664939067670908,2.6269114884200784,0.0848886484092365,2.19825565933849,1.2375264200520413,1.0793733277839257,Antonio Rüdiger,Antonio Rudiger
6,-1.135862692132169,1.106729492463433,0.7328621706559254,3.332499588690407,2.4457665088344216,2.022475927157964,1.1362342585731726,2.19825565933849,1.2375264200520413,3.360795302084148,William Saliba,William Saliba
7,1.3197049849201026,1.106729492463433,0.2432802502681299,2.6710493709007084,1.3561302078007562,2.6269114884200784,1.1362342585731726,0.9863133104498384,1.8130742129432584,1.0793733277839257,Kyle Walker,Kyle Walker
8,0.426771284173822,1.7142885023796788,1.2224440910437209,3.332499588690407,2.4457665088344216,2.022475927157964,1.1362342585731726,2.804226833782816,1.2375264200520413,2.790439808509092,Marquinhos,Marquinhos
9,-0.6893958417590287,4.144524542044661,-0.7358835905074609,1.348148935321312,1.900948358317589,0.8136048046337353,3.2389254789010447,0.3803421360055125,0.0864308342696071,2.790439808509092,Trent Alexander-Arnold,Trent Alexander-Arnold
10,-0.4661624165724585,1.7142885023796788,1.2224440910437209,3.993949806480105,0.8113120572839236,0.8136048046337353,1.6619070636551403,2.19825565933849,2.388622005834476,2.790439808509092,Cristian Romero,Cristian Romero
11,-0.2429289913858884,1.7142885023796788,2.201607931819312,2.0095991531110102,0.8113120572839236,1.4180403658958496,0.6105614534912045,1.5922844848941644,2.388622005834476,2.220084314934037,Kim Min-Jae,Kim Min-Jae
12,-0.9126292669455988,0.4991704825471875,2.691189852207107,0.6866987175316139,1.3561302078007562,0.8136048046337353,2.1875798687371084,1.5922844848941644,1.8130742129432584,2.790439808509092,Reece James,Reece James
13,0.6500047093603921,1.106729492463433,0.2432802502681299,3.332499588690407,0.8113120572839236,0.8136048046337353,0.6105614534912045,2.19825565933849,-0.4891169586216098,0.5090178342088698,Raphaël Varane,Raphael Varane
14,-0.6893958417590287,1.7142885023796788,-0.2463016701196654,0.6866987175316139,-0.2783242437497419,1.4180403658958496,1.6619070636551403,-0.2256290384388133,0.0864308342696071,0.5090178342088698,Achraf Hakimi,Achraf Hakimi
15,-0.0196955661993182,1.7142885023796788,3.1807717725949027,2.6710493709007084,1.900948358317589,1.4180403658958496,1.1362342585731726,2.19825565933849,2.9641697987256923,1.649728821358981,Lucas Hernández,Lucas Hernandez
16,-0.0196955661993182,2.3218475122959243,0.2432802502681299,2.0095991531110102,1.3561302078007562,1.4180403658958496,1.6619070636551403,1.5922844848941644,0.6619786271608242,2.220084314934037,Luke Shaw,Luke Shaw
17,1.0964715597335324,2.92940652221217,0.2432802502681299,2.0095991531110102,2.4457665088344216,2.022475927157964,2.7132526738190763,0.9863133104498384,2.388622005834476,2.220084314934037,Kieran Trippier,Kieran Trippier
18,-0.9126292669455988,1.106729492463433,2.691189852207107,1.348148935321312,0.8113120572839236,0.8136048046337353,0.6105614534912045,0.9863133104498384,1.8130742129432584,0.5090178342088698,Matthijs de Ligt,Matthijs de Ligt
19,0.8732381345469623,2.92940652221217,-0.2463016701196654,1.348148935321312,1.3561302078007562,0.8136048046337353,2.1875798687371084,1.5922844848941644,0.6619786271608242,1.649728821358981,David Alaba,David Alaba
20,0.426771284173822,2.92940652221217,-0.2463016701196654,0.6866987175316139,-0.2783242437497419,0.8136048046337353,3.2389254789010447,-0.8316002128831393,-0.4891169586216098,1.649728821358981,João Cancelo,Joao Cancelo
21,0.2035378589872518,0.4991704825471875,2.201607931819312,2.6710493709007084,1.900948358317589,1.4180403658958496,-0.4407841566727314,1.5922844848941644,1.8130742129432584,1.0793733277839257,Milan Škriniar,Milan Skriniar
22,-0.6893958417590287,2.92940652221217,2.201607931819312,1.348148935321312,1.900948358317589,0.8136048046337353,1.1362342585731726,0.9863133104498384,1.2375264200520413,2.790439808509092,Dayot Upamecano,Dayot Upamecano
23,-0.4661624165724585,0.4991704825471875,0.2432802502681299,2.0095991531110102,-0.2783242437497419,2.022475927157964,1.1362342585731726,-0.8316002128831393,0.0864308342696071,0.5090178342088698,Theo Hernández,Theo Hernandez
24,1.7661718352932427,1.106729492463433,3.670353692982698,3.993949806480105,2.9905846593512546,2.022475927157964,0.6105614534912045,2.19825565933849,2.9641697987256923,1.649728821358981,Nicolás Otamendi,Nicolas Otamendi
